0.005;0.002;0.248;0.000;0.001;0.001;0.050;0.007;0.001;0.002;0.002;0.002;0.002;0.004;0.000;0.000;0.002;0.002;0.001;0.008;0.001;0.000;0.213;0.002;0.001;0.000;0.001;0.000;0.000;0.002;0.000;0.000;0.002;0.000;0.003;0.003;0.000;0.000;0.002;0.000;0.001;0.002;0.010;0.000;0.000;0.007;0.002;0.000;0.000;0.001;0.002;0.000;0.001;0.037;0.018;0.003;0.002;0.001;0.284;0.000;0.007;0.001;0.000;0.005;0.000;0.000;0.000;0.001;0.004;0.002;0.001;0.001;0.000;0.001;0.001;0.001;0.000;0.001;0.001;0.001;0.000;0.003;0.000;0.006;0.000;0.001;0.004;0.000;0.000;0.002;0.004;0.002;0.000;0.003;0.001;0.000;0.000;0.000;0.002;0.001
0.002;0.013;0.214;0.003;0.000;0.000;0.005;0.001;0.041;0.001;0.000;0.056;0.001;0.002;0.000;0.000;0.002;0.001;0.000;0.002;0.001;0.001;0.100;0.006;0.002;0.000;0.000;0.000;0.000;0.004;0.001;0.000;0.001;0.000;0.003;0.002;0.000;0.001;0.007;0.000;0.000;0.002;0.002;0.001;0.001;0.003;0.007;0.001;0.000;0.004;0.040;0.001;0.001;0.051;0.025;0.002;0.002;0.001;0.034;0.001;0.008;0.016;0.000;0.003;0.010;0.000;0.000;0.001;0.005;0.006;0.002;0.003;0.001;0.001;0.001;0.001;0.002;0.000;0.001;0.005;0.000;0.001;0.002;0.247;0.001;0.001;0.000;0.001;0.002;0.008;0.004;0.003;0.002;0.002;0.002;0.001;0.001;0.001;0.002;0.001
0.019;0.010;0.279;0.000;0.000;0.000;0.016;0.010;0.000;0.004;0.002;0.000;0.000;0.037;0.000;0.001;0.003;0.002;0.000;0.002;0.002;0.000;0.155;0.000;0.009;0.000;0.000;0.004;0.002;0.003;0.000;0.000;0.000;0.000;0.000;0.011;0.000;0.000;0.011;0.000;0.000;0.000;0.000;0.000;0.000;0.003;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.072;0.019;0.000;0.006;0.001;0.146;0.000;0.000;0.010;0.000;0.000;0.000;0.001;0.000;0.001;0.000;0.000;0.002;0.010;0.001;0.007;0.000;0.000;0.000;0.008;0.002;0.000;0.000;0.001;0.000;0.082;0.001;0.014;0.000;0.000;0.000;0.004;0.003;0.000;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.016
0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.104;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.211;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.295;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.144;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.004;0.002;0.486;0.001;0.000;0.002;0.005;0.018;0.013;0.002;0.001;0.004;0.001;0.006;0.001;0.001;0.001;0.001;0.001;0.010;0.000;0.002;0.058;0.003;0.002;0.000;0.001;0.003;0.001;0.003;0.001;0.000;0.001;0.000;0.002;0.001;0.001;0.001;0.001;0.000;0.000;0.000;0.001;0.002;0.000;0.001;0.004;0.000;0.000;0.002;0.020;0.001;0.002;0.057;0.037;0.002;0.001;0.000;0.102;0.000;0.000;0.004;0.000;0.002;0.001;0.001;0.000;0.000;0.002;0.000;0.001;0.008;0.006;0.001;0.001;0.001;0.000;0.002;0.001;0.000;0.000;0.002;0.001;0.052;0.002;0.002;0.000;0.000;0.001;0.001;0.002;0.015;0.001;0.001;0.001;0.000;0.000;0.004;0.001;0.012
0.002;0.000;0.294;0.001;0.001;0.000;0.003;0.000;0.001;0.001;0.001;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.282;0.001;0.001;0.001;0.000;0.003;0.000;0.002;0.000;0.000;0.001;0.000;0.001;0.002;0.000;0.000;0.001;0.000;0.000;0.000;0.001;0.000;0.000;0.002;0.003;0.000;0.003;0.003;0.002;0.001;0.000;0.063;0.080;0.000;0.003;0.002;0.022;0.000;0.002;0.001;0.000;0.003;0.000;0.000;0.000;0.001;0.002;0.004;0.002;0.004;0.001;0.001;0.001;0.006;0.004;0.001;0.000;0.002;0.000;0.001;0.000;0.059;0.001;0.004;0.001;0.000;0.001;0.083;0.005;0.001;0.007;0.003;0.001;0.000;0.000;0.001;0.000;0.002
0.000;0.000;0.009;0.000;0.062;0.000;0.008;0.001;0.000;0.000;0.030;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.002;0.058;0.000;0.064;0.010;0.033;0.000;0.000;0.000;0.000;0.006;0.101;0.000;0.005;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.038;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.081;0.000;0.000;0.000;0.000;0.001;0.001;0.031;0.000;0.033;0.004;0.078;0.001;0.029;0.000;0.036;0.015;0.023;0.000;0.000;0.000;0.000;0.040;0.000;0.000;0.040;0.000;0.000;0.000;0.000;0.013;0.025;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.053;0.000;0.055;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
0.001;0.006;0.142;0.000;0.000;0.000;0.001;0.001;0.001;0.003;0.001;0.000;0.001;0.001;0.001;0.000;0.000;0.000;0.000;0.002;0.000;0.000;0.017;0.000;0.003;0.000;0.000;0.001;0.000;0.000;0.000;0.001;0.003;0.000;0.001;0.000;0.001;0.000;0.001;0.000;0.000;0.001;0.000;0.001;0.000;0.000;0.001;0.000;0.002;0.001;0.001;0.001;0.000;0.017;0.003;0.000;0.001;0.001;0.006;0.000;0.000;0.006;0.000;0.003;0.001;0.000;0.000;0.000;0.001;0.002;0.000;0.004;0.001;0.001;0.001;0.000;0.002;0.003;0.001;0.002;0.002;0.001;0.000;0.716;0.000;0.003;0.001;0.000;0.000;0.004;0.002;0.002;0.000;0.001;0.003;0.002;0.001;0.000;0.001;0.001
0.001;0.004;0.130;0.001;0.000;0.000;0.035;0.013;0.002;0.001;0.000;0.005;0.001;0.005;0.000;0.000;0.001;0.000;0.000;0.008;0.001;0.001;0.134;0.057;0.002;0.001;0.001;0.001;0.002;0.008;0.000;0.000;0.004;0.000;0.001;0.002;0.001;0.000;0.002;0.000;0.000;0.002;0.002;0.000;0.000;0.002;0.002;0.000;0.001;0.001;0.002;0.000;0.001;0.014;0.226;0.000;0.001;0.000;0.180;0.000;0.002;0.064;0.000;0.001;0.001;0.001;0.008;0.001;0.001;0.003;0.001;0.000;0.002;0.001;0.001;0.000;0.001;0.002;0.001;0.001;0.001;0.004;0.000;0.016;0.001;0.002;0.001;0.000;0.000;0.007;0.007;0.002;0.002;0.001;0.001;0.000;0.000;0.000;0.001;0.002
0.000;0.004;0.057;0.000;0.000;0.000;0.025;0.165;0.000;0.000;0.000;0.001;0.045;0.001;0.004;0.000;0.168;0.000;0.000;0.042;0.000;0.000;0.007;0.001;0.000;0.000;0.001;0.043;0.000;0.002;0.000;0.000;0.004;0.000;0.001;0.019;0.001;0.000;0.001;0.000;0.000;0.023;0.000;0.000;0.009;0.000;0.000;0.001;0.000;0.000;0.000;0.001;0.093;0.000;0.000;0.000;0.041;0.000;0.004;0.000;0.002;0.002;0.000;0.000;0.000;0.000;0.001;0.046;0.000;0.000;0.001;0.000;0.001;0.000;0.001;0.001;0.000;0.001;0.001;0.000;0.015;0.000;0.002;0.001;0.072;0.000;0.000;0.000;0.000;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.081
0.001;0.012;0.336;0.001;0.001;0.001;0.007;0.016;0.001;0.000;0.001;0.001;0.000;0.001;0.000;0.000;0.000;0.000;0.000;0.007;0.001;0.000;0.006;0.001;0.002;0.000;0.001;0.001;0.001;0.013;0.002;0.001;0.009;0.000;0.001;0.039;0.001;0.000;0.000;0.000;0.000;0.001;0.002;0.002;0.000;0.002;0.007;0.000;0.000;0.004;0.003;0.000;0.000;0.011;0.020;0.000;0.000;0.000;0.040;0.000;0.004;0.014;0.000;0.003;0.000;0.000;0.001;0.001;0.002;0.001;0.000;0.003;0.009;0.000;0.003;0.001;0.001;0.001;0.000;0.002;0.001;0.000;0.002;0.028;0.000;0.002;0.000;0.000;0.000;0.349;0.001;0.002;0.000;0.000;0.001;0.000;0.002;0.001;0.000;0.002
0.010;0.001;0.171;0.001;0.001;0.002;0.001;0.002;0.016;0.002;0.000;0.001;0.000;0.010;0.000;0.000;0.002;0.000;0.000;0.002;0.001;0.001;0.009;0.001;0.018;0.000;0.006;0.000;0.001;0.002;0.000;0.000;0.010;0.002;0.014;0.001;0.003;0.000;0.001;0.000;0.000;0.001;0.005;0.002;0.001;0.023;0.071;0.001;0.006;0.003;0.031;0.000;0.000;0.028;0.012;0.001;0.000;0.001;0.133;0.001;0.004;0.199;0.005;0.002;0.002;0.000;0.002;0.000;0.004;0.003;0.001;0.004;0.015;0.006;0.002;0.002;0.003;0.004;0.003;0.002;0.000;0.005;0.002;0.040;0.001;0.001;0.003;0.001;0.000;0.044;0.004;0.002;0.005;0.004;0.003;0.001;0.000;0.001;0.003;0.004
